,제목,설명,가수,곡명,이미지객체,이미지색감,색감비율
2753,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Gogang,Your Night Is My Dream,person,"[14, 20, 40]",30.708550347222225
2754,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Arash Buana,stars,person,"[159, 163, 179]",36.08897569444444
2755,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Arash Buana,stars,person,"[54, 76, 116]",33.18793402777778
2756,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Arash Buana,stars,person,"[14, 20, 40]",30.72309027777777
2757,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,juno roome,How Deep Is Your Love,person,"[159, 163, 179]",36.089084201388886
2758,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,juno roome,How Deep Is Your Love,person,"[54, 76, 116]",33.18782552083333
2759,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,juno roome,How Deep Is Your Love,person,"[14, 20, 40]",30.72309027777777
2760,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,hongjoin,when you wake,person,"[159, 163, 179]",36.08778211805556
2761,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,hongjoin,when you wake,person,"[54, 76, 116]",33.18912760416667
2762,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,hongjoin,when you wake,person,"[14, 20, 40]",30.72309027777777
2763,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,92914,Starlight,person,"[159, 163, 179]",36.095920138888886
2764,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,92914,Starlight,person,"[54, 76, 116]",33.195529513888886
2765,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,92914,Starlight,person,"[14, 20, 40]",30.708550347222225
2766,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Sam Ock,Remember,person,"[159, 163, 179]",36.08951822916666
2767,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Sam Ock,Remember,person,"[54, 76, 116]",33.18739149305556
2768,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Sam Ock,Remember,person,"[14, 20, 40]",30.72309027777777
2769,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Jehwi,Looks like a real thing,person,"[159, 163, 179]",36.089084201388886
2770,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Jehwi,Looks like a real thing,person,"[54, 76, 116]",33.18782552083333
2771,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Jehwi,Looks like a real thing,person,"[14, 20, 40]",30.72309027777777
2772,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,ABOUT,Letter To Dolphins (Unhappy is not me anymore),person,"[159, 163, 179]",36.089084201388886
2773,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,ABOUT,Letter To Dolphins (Unhappy is not me anymore),person,"[54, 76, 116]",33.18782552083333
2774,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,ABOUT,Letter To Dolphins (Unhappy is not me anymore),person,"[14, 20, 40]",30.72309027777777
2775,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Walter Kwan,if i could,person,"[159, 163, 179]",36.089084201388886
2776,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Walter Kwan,if i could,person,"[54, 76, 116]",33.18782552083333
2777,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Walter Kwan,if i could,person,"[14, 20, 40]",30.72309027777777
2778,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Jeyes,when it's not okay,person,"[159, 163, 179]",36.09266493055556
2779,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Jeyes,when it's not okay,person,"[54, 76, 116]",33.19813368055556
2780,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Jeyes,when it's not okay,person,"[14, 20, 40]",30.70920138888889
2781,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,hongjoin,departure hall,person,"[159, 163, 179]",36.095920138888886
2782,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,hongjoin,departure hall,person,"[54, 76, 116]",33.195529513888886
2783,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,hongjoin,departure hall,person,"[14, 20, 40]",30.708550347222225
2784,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,HONNE,one way to tokyo,person,"[159, 163, 179]",36.089084201388886
2785,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,HONNE,one way to tokyo,person,"[54, 76, 116]",33.18782552083333
2786,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,HONNE,one way to tokyo,person,"[14, 20, 40]",30.72309027777777
2787,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Finding Hope,yellow lights,person,"[159, 163, 179]",36.08951822916666
2788,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Finding Hope,yellow lights,person,"[54, 76, 116]",33.18739149305556
2789,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Finding Hope,yellow lights,person,"[14, 20, 40]",30.72309027777777
2790,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,"MAX, keshi - IT'S YOU",Stripped Version,person,"[159, 163, 179]",36.08951822916666
2791,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,"MAX, keshi - IT'S YOU",Stripped Version,person,"[54, 76, 116]",33.18739149305556
2792,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,"MAX, keshi - IT'S YOU",Stripped Version,person,"[14, 20, 40]",30.72309027777777
2793,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,"Rainlord., keshi",Call Me,person,"[159, 163, 179]",36.089084201388886
2794,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,"Rainlord., keshi",Call Me,person,"[54, 76, 116]",33.18782552083333
2795,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,"Rainlord., keshi",Call Me,person,"[14, 20, 40]",30.72309027777777
2796,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Jeyes,iirwya?,person,"[159, 163, 179]",36.08778211805556
2797,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Jeyes,iirwya?,person,"[54, 76, 116]",33.18912760416667
2798,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Jeyes,iirwya?,person,"[14, 20, 40]",30.72309027777777
2799,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Api & Sarah Hemi,Isn't It Strange,person,"[159, 163, 179]",36.08778211805556
2800,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Api & Sarah Hemi,Isn't It Strange,person,"[54, 76, 116]",33.18912760416667
2801,우리의 사랑은 잔잔한 물결처럼,#사랑노래 #플레이리스트 #사랑팝송 우리의 사랑은아주 잔잔히서로에게 끊임없이 일렁이길,Api & Sarah Hemi,Isn't It Strange,person,"[14, 20, 40]",30.72309027777777
2802,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",ASTN - Be So Cruel,Stripped,,"[5, 7, 12]",76.15082465277779
2803,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",ASTN - Be So Cruel,Stripped,,"[58, 64, 85]",15.934895833333334
2804,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",ASTN - Be So Cruel,Stripped,,"[61, 87, 161]",7.914279513888889
2805,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",ASTN - How Soon,Stripped Version,,"[5, 7, 12]",76.19563802083333
2806,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",ASTN - How Soon,Stripped Version,,"[58, 64, 85]",16.09613715277778
2807,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?",ASTN - How Soon,Stripped Version,,"[60, 87, 162]",7.708224826388889
2808,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?","Gomey, Xuitcasecity",Days That End in Y,,"[5, 7, 12]",76.14615885416667
2809,"짙게 물든 하늘만큼, 가볍게 열린 마음만큼","#팝송추천 #플레이리스트 #노래추천 선선한 저녁,이런 노래는 어때?","Gomey, Xuitcasecity",Days That End in Y,,"[58, 64, 85]",15.93695746527778
