이미지,제목,설명,가수,곡명,이미지객체,이미지색감,색감비율
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,92914,Starlight,person,"[73, 82, 151]",3.276584201388889
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,HONNE - la la la that's how it goes,dream edit,person,"[41, 25, 8]",56.45551215277778
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,HONNE - la la la that's how it goes,dream edit,person,"[2, 2, 3]",40.26790364583333
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,HONNE - la la la that's how it goes,dream edit,person,"[73, 82, 151]",3.276584201388889
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Milena - Letter,English Version,person,"[41, 25, 8]",56.45551215277778
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Milena - Letter,English Version,person,"[2, 2, 3]",40.26790364583333
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Milena - Letter,English Version,person,"[73, 82, 151]",3.276584201388889
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,The Paper Kites,Tin Lover,person,"[25, 15, 5]",95.39246961805556
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,The Paper Kites,Tin Lover,person,"[42, 47, 115]",3.8684895833333335
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,The Paper Kites,Tin Lover,person,"[163, 178, 207]",0.7390407986111112
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,"92914,HanMinji",Someday,person,"[41, 25, 8]",56.45551215277778
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,"92914,HanMinji",Someday,person,"[2, 2, 3]",40.26790364583333
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,"92914,HanMinji",Someday,person,"[73, 82, 151]",3.276584201388889
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,HONNE - free love,dream edit,person,"[41, 25, 8]",56.453450520833336
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,HONNE - free love,dream edit,person,"[2, 2, 3]",40.26790364583333
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,HONNE - free love,dream edit,person,"[73, 82, 151]",3.278645833333333
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Gogang,Love Is (Intro),person,"[41, 25, 8]",56.45551215277778
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Gogang,Love Is (Intro),person,"[2, 2, 3]",40.26790364583333
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Gogang,Love Is (Intro),person,"[73, 82, 151]",3.276584201388889
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,HONNE - gone gone gone,dream edit,person,"[41, 25, 8]",56.45572916666667
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,HONNE - gone gone gone,dream edit,person,"[2, 2, 3]",40.26779513888889
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,HONNE - gone gone gone,dream edit,person,"[73, 82, 151]",3.2764756944444446
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Finding Hope,Whatever You Want,person,"[41, 25, 8]",56.45551215277778
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Finding Hope,Whatever You Want,person,"[2, 2, 3]",40.26790364583333
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Finding Hope,Whatever You Want,person,"[73, 82, 151]",3.276584201388889
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Sino,Strange,person,"[41, 25, 8]",56.45551215277778
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Sino,Strange,person,"[2, 2, 3]",40.26790364583333
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Sino,Strange,person,"[73, 82, 151]",3.276584201388889
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Oscar Lang,million little reasons,person,"[41, 25, 8]",56.45572916666667
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Oscar Lang,million little reasons,person,"[2, 2, 3]",40.26779513888889
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Oscar Lang,million little reasons,person,"[73, 82, 151]",3.2764756944444446
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,92914,Okinawa,person,"[25, 15, 5]",95.39246961805556
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,92914,Okinawa,person,"[42, 47, 115]",3.8685980902777777
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,92914,Okinawa,person,"[163, 178, 207]",0.7389322916666666
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Sam Ock,Remember,person,"[25, 15, 5]",95.39246961805556
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Sam Ock,Remember,person,"[42, 47, 115]",3.8684895833333335
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Sam Ock,Remember,person,"[163, 178, 207]",0.7390407986111112
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,HONNE - one way to tokyo,dream edit,person,"[41, 25, 8]",56.45551215277778
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,HONNE - one way to tokyo,dream edit,person,"[2, 2, 3]",40.26790364583333
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,HONNE - one way to tokyo,dream edit,person,"[73, 82, 151]",3.276584201388889
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Joey Stamper,In The Wee Small Hours Of The Morning,person,"[41, 25, 8]",56.45551215277778
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Joey Stamper,In The Wee Small Hours Of The Morning,person,"[2, 2, 3]",40.26790364583333
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Joey Stamper,In The Wee Small Hours Of The Morning,person,"[73, 82, 151]",3.276584201388889
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,SOLOMON,do you want my love?,person,"[41, 25, 8]",56.45551215277778
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,SOLOMON,do you want my love?,person,"[2, 2, 3]",40.26790364583333
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,SOLOMON,do you want my love?,person,"[73, 82, 151]",3.276584201388889
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Sam Ock,silent,person,"[41, 25, 8]",56.45551215277778
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Sam Ock,silent,person,"[2, 2, 3]",40.26790364583333
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Sam Ock,silent,person,"[73, 82, 151]",3.276584201388889
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Matt Maltese,When You Wash Your Hair,person,"[41, 25, 8]",56.45551215277778
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Matt Maltese,When You Wash Your Hair,person,"[2, 2, 3]",40.26790364583333
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Matt Maltese,When You Wash Your Hair,person,"[73, 82, 151]",3.276584201388889
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Finding Hope,another guy,person,"[41, 25, 8]",56.45551215277778
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Finding Hope,another guy,person,"[2, 2, 3]",40.26790364583333
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Finding Hope,another guy,person,"[73, 82, 151]",3.276584201388889
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Gogang,Your Night Is My Dream,person,"[41, 25, 8]",56.45594618055556
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Gogang,Your Night Is My Dream,person,"[2, 2, 3]",40.26779513888889
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Gogang,Your Night Is My Dream,person,"[73, 82, 151]",3.276258680555556
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,"The Paper Kites, Lucy Rose",For All You Give,person,"[25, 15, 5]",95.39246961805556
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,"The Paper Kites, Lucy Rose",For All You Give,person,"[42, 47, 115]",3.868381076388889
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,"The Paper Kites, Lucy Rose",For All You Give,person,"[163, 178, 207]",0.7391493055555556
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Finding Hope,yellow lights,person,"[25, 15, 5]",95.39529079861111
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Finding Hope,yellow lights,person,"[42, 47, 115]",3.8665364583333335
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Finding Hope,yellow lights,person,"[163, 178, 207]",0.7381727430555556
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,yaeow,does it really matter?,person,"[41, 25, 8]",56.45572916666667
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,yaeow,does it really matter?,person,"[2, 2, 3]",40.26779513888889
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,yaeow,does it really matter?,person,"[73, 82, 151]",3.2764756944444446
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Finding Hope,to the moon & back,person,"[41, 25, 8]",56.45551215277778
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Finding Hope,to the moon & back,person,"[2, 2, 3]",40.26790364583333
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Finding Hope,to the moon & back,person,"[73, 82, 151]",3.276584201388889
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Wang OK,City Of Stars,person,"[41, 25, 8]",56.45551215277778
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Wang OK,City Of Stars,person,"[2, 2, 3]",40.26790364583333
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Wang OK,City Of Stars,person,"[73, 82, 151]",3.276584201388889
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Api & Sarah Hemi,Isn't It Strange,person,"[41, 25, 8]",56.45551215277778
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Api & Sarah Hemi,Isn't It Strange,person,"[2, 2, 3]",40.26790364583333
https://img.youtube.com/vi/cWdAB1rCt_k/maxresdefault.jpg,너로 점철된 밤,#팝송추천 #플레이리스트 #노래추천 그런 밤,Api & Sarah Hemi,Isn't It Strange,person,"[73, 82, 151]",3.276584201388889
https://img.youtube.com/vi/0KyiaExzJH0/maxresdefault.jpg,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,When The World Stopped Moving,person,"[26, 36, 32]",46.453884548611114
https://img.youtube.com/vi/0KyiaExzJH0/maxresdefault.jpg,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,When The World Stopped Moving,person,"[48, 56, 59]",44.035915798611114
https://img.youtube.com/vi/0KyiaExzJH0/maxresdefault.jpg,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,When The World Stopped Moving,person,"[86, 94, 111]",9.510199652777777
https://img.youtube.com/vi/0KyiaExzJH0/maxresdefault.jpg,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,I Don't Know You At All,person,"[47, 56, 59]",45.22157118055555
https://img.youtube.com/vi/0KyiaExzJH0/maxresdefault.jpg,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,I Don't Know You At All,person,"[26, 36, 32]",45.072482638888886
https://img.youtube.com/vi/0KyiaExzJH0/maxresdefault.jpg,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,I Don't Know You At All,person,"[86, 94, 111]",9.705946180555555
https://img.youtube.com/vi/0KyiaExzJH0/maxresdefault.jpg,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,Angelina,person,"[26, 36, 32]",46.4501953125
https://img.youtube.com/vi/0KyiaExzJH0/maxresdefault.jpg,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,Angelina,person,"[48, 56, 59]",44.03960503472222
https://img.youtube.com/vi/0KyiaExzJH0/maxresdefault.jpg,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Lizzy McAlpine,Angelina,person,"[86, 94, 111]",9.510199652777777
https://img.youtube.com/vi/0KyiaExzJH0/maxresdefault.jpg,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Eloise,Wanderlust,person,"[27, 36, 33]",48.386067708333336
https://img.youtube.com/vi/0KyiaExzJH0/maxresdefault.jpg,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Eloise,Wanderlust,person,"[48, 57, 60]",42.42925347222222
https://img.youtube.com/vi/0KyiaExzJH0/maxresdefault.jpg,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Eloise,Wanderlust,person,"[87, 95, 112]",9.184678819444445
https://img.youtube.com/vi/0KyiaExzJH0/maxresdefault.jpg,생각에 잠긴 당신에게,#팝송추천 #플레이리스트 #노래추천 생각의 정리가 필요한 오늘.,Delaney Bailey,we were girls together,person,"[27, 36, 33]",48.38509114583333
